,titleType,primaryTitle,startYear,genres,averageRating,numVotes
1644,movie,Hindi Medium,2017.0,Comedy Drama,7.8,22943
1645,movie,Nostalgia,1983.0,Drama,8.1,22939
1647,movie,Red Cliff II,2009.0,Action Adventure Drama,7.6,22887
1650,movie,Jim & Andy: The Great Beyond,2017.0,Documentary,7.7,22878
1651,movie,Professor Marston & the Wonder Women,2017.0,Biography Drama History,7.1,22866
1652,movie,Article 15,2019.0,Crime Drama Mystery,8.2,22784
1653,movie,The Way He Looks,2014.0,Drama Romance,7.9,22783
1654,movie,Madras Cafe,2013.0,Action Drama Thriller,7.7,22738
1655,movie,Walkabout,1971.0,Adventure Drama,7.6,22737
1657,movie,"I'm a Cyborg, But That's OK",2006.0,Comedy Drama Romance,7.1,22727
1658,movie,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003.0,Biography Documentary History,8.1,22712
1661,movie,The United States of Leland,2003.0,Drama,7.1,22641
1662,movie,Won't You Be My Neighbor?,2018.0,Biography Documentary,8.4,22638
1664,movie,Everything's Gonna Be Great,1998.0,Comedy Drama,8.1,22585
1667,movie,Beautiful Thing,1996.0,Comedy Drama Romance,7.5,22512
1668,movie,Gabbar is Back,2015.0,Action Crime Drama,7.1,22506
1669,movie,Little Manhattan,2005.0,Comedy Family Romance,7.5,22494
1672,movie,Death and the Maiden,1994.0,Drama Mystery Thriller,7.3,22478
1674,movie,Remember,2015.0,Drama Mystery Thriller,7.5,22449
1675,movie,Queen & Slim,2019.0,Crime Drama Romance,7.1,22448
1676,movie,A Fantastic Woman,2017.0,Drama,7.2,22425
1679,movie,Cyrano de Bergerac,1990.0,Comedy Drama History,7.5,22375
1683,movie,Mirror Game,2016.0,Crime Mystery Thriller,9.1,22335
1684,movie,Manderlay,2005.0,Drama,7.3,22323
1685,movie,Paradise Now,2005.0,Crime Drama Thriller,7.4,22295
1686,movie,1900,1976.0,Drama History,7.7,22272
1687,movie,Fist of Legend,1994.0,Action Drama,7.5,22229
1689,movie,Thunderbolt and Lightfoot,1974.0,Comedy Crime Drama,7.1,22201
1690,movie,Two Is a Family,2016.0,Comedy Drama,7.4,22191
1691,movie,Happy Together,1997.0,Drama Romance,7.8,22184
1692,movie,The Tin Drum,1979.0,Drama War,7.5,22179
1693,movie,The Way We Were,1973.0,Drama Romance,7.1,22152
1694,movie,Rundskop,2011.0,Crime Drama,7.4,22136
1695,movie,Khosla's Nest,2006.0,Comedy Crime Drama,8.3,22134
1696,movie,Dragon Ball Super: Broly,2018.0,Action Adventure Animation,7.9,22120
1697,movie,Klute,1971.0,Crime Mystery Thriller,7.1,22116
1698,movie,The Twilight Samurai,2002.0,Drama History Romance,8.1,22114
1700,movie,Little Boy,2015.0,Drama History War,7.4,22083
1701,movie,Dogman,2018.0,Crime Drama Thriller,7.2,22080
1704,movie,Darr,1993.0,Action Drama Romance,7.8,22027
1707,movie,The Shootist,1976.0,Drama Romance Western,7.6,21999
1708,movie,Jolly LLB 2,2017.0,Comedy Drama,7.2,21979
1712,movie,The Man Without a Past,2002.0,Comedy Drama Romance,7.7,21954
1713,movie,The Last Detail,1973.0,Comedy Drama,7.5,21933
1714,movie,Restrepo,2010.0,Biography Documentary History,7.5,21889
1715,movie,McCabe & Mrs. Miller,1971.0,Drama Western,7.7,21885
1716,movie,Badla,2019.0,Crime Drama Mystery,7.8,21884
1718,movie,Guru,2007.0,Biography Drama,7.7,21845
1719,movie,The Spanish Prisoner,1997.0,Drama Mystery Thriller,7.1,21818
1720,movie,Boy,2010.0,Comedy Drama,7.5,21806
1721,movie,Mank,2020.0,Biography Comedy Drama,7.2,21782
1722,movie,A Moment to Remember,2004.0,Drama Romance,8.2,21738
1723,movie,Brother,2000.0,Crime Drama Thriller,7.2,21734
1725,movie,Swimming with Sharks,1994.0,Comedy Crime,7.1,21726
1728,movie,Jodorowsky's Dune,2013.0,Documentary,8.1,21693
1729,movie,Winnie the Pooh,2011.0,Adventure Animation Comedy,7.2,21678
1735,movie,Loft,2008.0,Crime Drama Mystery,7.3,21633
1736,movie,Bhool Bhulaiyaa,2007.0,Comedy Horror Mystery,7.3,21613
1737,movie,"Like Father, Like Son",2013.0,Drama,7.8,21607
1740,movie,Christiane F.,1981.0,Biography Drama,7.6,21578
1741,movie,Breaking Away,1979.0,Comedy Drama Romance,7.7,21574
1742,movie,The Chaos Class Failed the Class,1976.0,Comedy,9.0,21554
1743,movie,A Woman Under the Influence,1974.0,Drama Romance,8.2,21512
1744,movie,My Life as a Zucchini,2016.0,Animation Comedy Drama,7.8,21502
1746,movie,Jo Jeeta Wohi Sikandar,1992.0,Comedy Drama Romance,8.2,21499
1747,movie,Badlapur,2015.0,Action Crime Drama,7.4,21489
1749,movie,Megan Leavey,2017.0,Biography Drama War,7.1,21487
1750,movie,The Thin Blue Line,1988.0,Crime Documentary,8.0,21441
1751,movie,Losers' Club,2011.0,Comedy Drama Romance,7.6,21416
1753,movie,Birdy,1984.0,Drama War,7.3,21405
1754,movie,House,1977.0,Comedy Horror,7.4,21400
1760,movie,Home,2009.0,Documentary,8.6,21337
1761,movie,Apollo 11,2019.0,Documentary History,8.2,21336
1762,movie,Tosun Pasa,1976.0,Comedy History,9.0,21334
1763,movie,Miracles from Heaven,2016.0,Biography Drama Family,7.1,21329
1764,movie,David Attenborough: A Life on Our Planet,2020.0,Biography Documentary,9.0,21317
1766,movie,Away from Her,2006.0,Drama,7.5,21291
1767,movie,Local Hero,1983.0,Comedy Drama,7.3,21252
1768,movie,Alice Doesn't Live Here Anymore,1974.0,Drama Romance,7.3,21251
1769,movie,The Passenger,1975.0,Drama Thriller,7.6,21241
1772,movie,The Fly,2012.0,Action Comedy Fantasy,7.7,21212
1773,movie,The End of the Affair,1999.0,Drama Romance,7.1,21205
1775,movie,Fearless,1993.0,Drama Thriller,7.1,21171
1776,movie,Pumping Iron,1977.0,Documentary Sport,7.4,21158
1778,movie,Cowspiracy: The Sustainability Secret,2014.0,Documentary,8.3,21072
1780,movie,Stardust Memories,1980.0,Comedy Drama,7.3,21049
1781,movie,Koi... Mil Gaya,2003.0,Action Drama Romance,7.1,21031
1782,movie,Certified Copy,2010.0,Drama Romance,7.3,21017
1785,movie,Shelter,2007.0,Drama Romance Sport,7.6,20955
1787,movie,In July,2000.0,Adventure Comedy Romance,7.7,20914
1788,movie,Breakfast on Pluto,2005.0,Comedy Drama,7.2,20910
1790,movie,Dear Frankie,2004.0,Drama Romance,7.7,20892
1794,movie,Pad Man,2018.0,Comedy Drama,7.9,20817
1796,movie,Ölümlü Dünya,2018.0,Action Comedy,7.7,20803
1797,movie,Parmanu: The Story of Pokhran,2018.0,Action Drama History,7.6,20796
1798,movie,Neerja,2016.0,Biography Drama Thriller,7.7,20791
1799,movie,Reds,1981.0,Biography Drama History,7.3,20786
1800,movie,Rosencrantz & Guildenstern Are Dead,1990.0,Comedy Drama,7.4,20750
1801,movie,Rock On!!,2008.0,Drama Music,7.7,20735
1804,movie,The Nightingale,2018.0,Adventure Drama Thriller,7.3,20682
1805,movie,State of Grace,1990.0,Action Crime Drama,7.2,20674
1806,movie,I Stand Alone,1998.0,Crime Drama Thriller,7.4,20663
1807,movie,Embrace of the Serpent,2015.0,Adventure Biography Drama,7.9,20637
1808,movie,Arjun Reddy,2017.0,Drama Romance,8.1,20631
1809,movie,Quest for Fire,1981.0,Adventure Drama History,7.3,20625
1811,movie,That Obscure Object of Desire,1977.0,Comedy Drama,7.9,20586
1812,movie,Manon of the Spring,1986.0,Drama,8.0,20575
1813,movie,Dügün Dernek,2013.0,Comedy,7.1,20566
1814,movie,House of Games,1987.0,Crime Thriller,7.3,20534
1815,movie,Namastey London,2007.0,Comedy Drama Romance,7.1,20520
1816,movie,Lakshya,2004.0,Action Drama Romance,7.9,20516
1818,movie,Tanhaji: The Unsung Warrior,2020.0,Action Biography Drama,7.6,20476
1820,movie,The Best of Youth,2003.0,Drama Romance,8.5,20471
1821,movie,A Better Tomorrow,1986.0,Action Crime Drama,7.5,20455
1822,movie,Together,2000.0,Comedy Drama Romance,7.4,20454
1823,movie,Lorenzo's Oil,1992.0,Drama,7.3,20427
1824,movie,Yi Yi,2000.0,Drama Romance,8.2,20426
1825,movie,The Corporation,2003.0,Documentary History,8.0,20426
1828,movie,Tenebrae,1982.0,Crime Horror Mystery,7.1,20404
1829,movie,Secret Superstar,2017.0,Drama Music,7.9,20404
1830,movie,Angela's Ashes,1999.0,Drama,7.3,20399
1831,movie,Super 30,2019.0,Biography Drama,7.9,20379
1832,movie,Trash,2014.0,Adventure Crime Drama,7.2,20337
1837,movie,New World,2013.0,Action Crime Drama,7.6,20264
1838,movie,The Bad News Bears,1976.0,Comedy Drama Family,7.3,20256
1840,movie,For Love and Honor,2007.0,Action Crime Drama,7.8,20254
1842,movie,Day for Night,1973.0,Comedy Drama Romance,8.0,20213
1843,movie,Le Havre,2011.0,Comedy Drama,7.2,20211
1844,movie,"Dragon Ball Z: Resurrection ""F""",2015.0,Action Adventure Animation,7.3,20208
1845,movie,Marshall,2017.0,Biography Crime Drama,7.2,20203
1847,movie,Indie Game: The Movie,2012.0,Documentary Drama,7.6,20172
1848,movie,The Boy and the Beast,2015.0,Action Adventure Animation,7.7,20103
1849,movie,Metropolis,2001.0,Adventure Animation Drama,7.2,20087
1852,movie,"Oslo, August 31st",2011.0,Drama,7.6,20017
1855,movie,Weathering with You,2019.0,Animation Drama Fantasy,7.5,19991
1859,movie,Ugly,2013.0,Crime Drama Mystery,8.0,19957
1860,movie,In China They Eat Dogs,1999.0,Action Comedy Crime,7.4,19949
1861,movie,Aile Arasinda,2017.0,Comedy,7.7,19914
1862,movie,The Wild Pear Tree,2018.0,Drama,8.1,19913
1863,movie,The Breadwinner,2017.0,Animation Drama Family,7.7,19875
1865,movie,Department Q: The Absent One,2014.0,Crime Drama Mystery,7.1,19856
1867,movie,Cemetery Man,1994.0,Comedy Horror,7.2,19824
1868,movie,The Butterfly's Dream,2013.0,Biography Drama History,7.8,19819
1869,movie,Three Monkeys,2008.0,Drama,7.4,19819
1870,movie,The Mountain,2012.0,Adventure Drama Thriller,7.8,19804
1871,movie,Pyaar Ka Punchnama,2011.0,Comedy Drama Romance,7.6,19803
1875,movie,The Express,2008.0,Biography Drama Sport,7.3,19764
1878,movie,I've Loved You So Long,2008.0,Drama,7.6,19733
1880,movie,9th Company,2005.0,Action Drama History,7.1,19717
1882,movie,Europa,1991.0,Drama Thriller,7.6,19705
1884,movie,The Salt of the Earth,2014.0,Biography Documentary History,8.5,19689
1885,movie,Slacker,1990.0,Comedy Drama,7.1,19676
1887,movie,Into the White,2012.0,Action Biography Drama,7.2,19582
1888,movie,The Duellists,1977.0,Drama War,7.4,19580
1889,movie,Titus,1999.0,Drama History Thriller,7.1,19577
1890,movie,"What's Up, Doc?",1972.0,Comedy,7.7,19570
1891,movie,The Green Butchers,2003.0,Comedy Drama,7.3,19533
1894,movie,Rurouni Kenshin Part I: Origins,2012.0,Action Drama History,7.5,19501
1900,movie,Flickering Lights,2000.0,Action Comedy Crime,7.7,19367
1902,movie,The Year of Living Dangerously,1982.0,Drama Romance War,7.1,19352
1903,movie,Detective Byomkesh Bakshy!,2015.0,Action Crime Drama,7.6,19347
1905,movie,Victor Victoria,1982.0,Comedy Music Romance,7.6,19330
1907,movie,A Short Film About Love,1988.0,Drama Romance,8.2,19312
1908,movie,The Namesake,2006.0,Drama,7.5,19309
1909,movie,I Am Not Your Negro,2016.0,Documentary,7.9,19239
1911,movie,It's All Gone Pete Tong,2004.0,Biography Comedy Drama,7.3,19234
1912,movie,Salvador,1986.0,Drama History Thriller,7.4,19210
1913,movie,Sonu Ke Titu Ki Sweety,2018.0,Comedy Romance,7.1,19200
1918,movie,Monsieur Lazhar,2011.0,Comedy Drama,7.5,19084
1920,movie,Russian Ark,2002.0,Drama Fantasy History,7.4,19045
1921,movie,Omkara,2006.0,Action Crime Drama,8.1,19045
1923,movie,The Long Good Friday,1980.0,Crime Drama Mystery,7.6,19006
1927,movie,Santa Sangre,1989.0,Drama Horror Thriller,7.6,18959
1928,movie,Lucky,2017.0,Comedy Drama,7.3,18948
1929,movie,Hearts of Darkness: A Filmmaker's Apocalypse,1991.0,Documentary,8.1,18940
1930,movie,The 12th Man,2017.0,Drama History Thriller,7.4,18904
1936,movie,Bareilly Ki Barfi,2017.0,Comedy Romance,7.5,18837
1938,movie,The Stoning of Soraya M.,2008.0,Drama,8.0,18817
1939,movie,I,2015.0,Action Drama Thriller,7.4,18811
1940,movie,Distant,2002.0,Drama,7.6,18778
1941,movie,5 to 7,2014.0,Comedy Drama Romance,7.1,18774
1942,movie,Ali: Fear Eats the Soul,1974.0,Drama Romance,8.1,18760
1943,movie,Wadjda,2012.0,Comedy Drama,7.5,18760
1944,movie,The Beat That My Heart Skipped,2005.0,Crime Drama Music,7.3,18741
1945,movie,Tape,2001.0,Drama,7.2,18733
1947,movie,99 francs,2007.0,Comedy Drama,7.3,18705
1948,movie,Pardon,2005.0,Comedy Drama,8.2,18696
1949,movie,The Yellow Sea,2010.0,Action Crime Drama,7.3,18694
1950,movie,Rocket Singh: Salesman of the Year,2009.0,Comedy Drama,7.5,18688
1952,movie,Hum Aapke Hain Koun...!,1994.0,Comedy Drama Musical,7.5,18685
1954,movie,Black Friday,2004.0,Action Crime Drama,8.5,18671
1956,movie,Breathe,2017.0,Biography Drama Romance,7.2,18655
1957,movie,Death in Venice,1971.0,Drama,7.4,18642
1958,movie,Bacurau,2019.0,Adventure Horror Mystery,7.5,18633
1959,movie,Barfly,1987.0,Comedy Drama Romance,7.2,18623
1960,movie,Operation Condor,1991.0,Action Adventure Comedy,7.3,18622
1963,movie,The Big Red One,1980.0,Drama War,7.1,18575
1964,movie,Eight Men Out,1988.0,Drama History Sport,7.2,18567
1965,movie,Brassed Off,1996.0,Comedy Drama Romance,7.1,18563
1967,movie,Pusher II,2004.0,Action Crime Drama,7.4,18543
1968,movie,Lantana,2001.0,Drama Mystery Romance,7.2,18541
1969,movie,Eat Drink Man Woman,1994.0,Comedy Drama Romance,7.8,18528
1971,movie,Nobody's Fool,1994.0,Comedy Drama,7.4,18501
1972,movie,Kikujiro,1999.0,Comedy Drama,7.8,18491
1973,movie,Diner,1982.0,Comedy Drama,7.1,18484
1975,movie,Love & Basketball,2000.0,Drama Romance Sport,7.2,18450
1976,movie,Rangasthalam 1985,2018.0,Action Drama,8.4,18444
1977,movie,Crumb,1994.0,Biography Comedy Documentary,8.0,18442
1978,movie,Missing,1982.0,Biography Drama History,7.7,18427
1979,movie,"OSS 117: Cairo, Nest of Spies",2006.0,Action Adventure Comedy,7.1,18418
1981,movie,Akeelah and the Bee,2006.0,Drama Family,7.3,18393
1984,movie,He Loves Me... He Loves Me Not,2002.0,Romance Thriller,7.2,18345
1985,movie,Ben X,2007.0,Drama Thriller,7.4,18332
1986,movie,Tomboy,2011.0,Drama,7.4,18327
1989,movie,Çöpçüler Krali,1977.0,Comedy Romance,8.6,18308
1992,movie,Ernest & Celestine,2012.0,Adventure Animation Comedy,7.9,18263
1993,movie,Eddie Murphy: Raw,1987.0,Comedy Documentary,7.7,18246
1995,movie,Süt Kardesler,1976.0,Comedy Family Mystery,8.9,18238
1997,movie,My Life as a Dog,1985.0,Comedy Drama,7.6,18225
1998,movie,Laurence Anyways,2012.0,Drama Romance,7.7,18219
2000,movie,Kinky Boots,2005.0,Comedy Drama Music,7.1,18214
2001,movie,My Dinner with Andre,1981.0,Biography Comedy Drama,7.8,18206
2002,movie,96,2018.0,Drama Romance,8.6,18190
2003,movie,Silkwood,1983.0,Biography Drama History,7.2,18186
2004,movie,Croupier,1998.0,Crime Drama,7.1,18175
2005,movie,A Dog's Journey,2019.0,Adventure Comedy Drama,7.5,18160
2006,movie,Interiors,1978.0,Drama,7.4,18145
2008,movie,Freier Fall,2013.0,Drama,7.6,18105
2009,movie,Bring Me the Head of Alfredo Garcia,1974.0,Action Crime Drama,7.5,18080
2010,movie,Carandiru,2003.0,Crime Drama,7.6,18078
2011,movie,The Chaos Class Is Waking Up,1977.0,Comedy,8.8,18073
2014,movie,Aquarius,2016.0,Drama,7.5,18025
2017,movie,Wheels,2014.0,Drama,8.7,18015
2018,movie,Babette's Feast,1987.0,Drama,7.8,18010
2020,movie,Lovers of the Arctic Circle,1998.0,Drama Mystery Romance,7.7,18005
2021,movie,Lean on Me,1989.0,Drama,7.4,17998
2022,movie,Suburra,2015.0,Crime Drama Thriller,7.4,17973
2024,movie,Magadheera,2009.0,Action Drama Fantasy,7.6,17970
2025,movie,Pat Garrett & Billy the Kid,1973.0,Biography Drama Western,7.3,17965
2028,movie,Days of Being Wild,1990.0,Crime Drama Romance,7.6,17924
2029,movie,Toilet: A Love Story,2017.0,Comedy Drama,7.2,17906
2033,movie,Dum Laga Ke Haisha,2015.0,Comedy Drama Romance,7.5,17857
2034,movie,Turtles Can Fly,2004.0,Drama War,8.1,17852
2035,movie,Hanky Panky,1979.0,Comedy Romance,8.6,17848
2036,movie,Venus in Fur,2013.0,Drama,7.2,17838
2037,movie,Betty Blue,1986.0,Drama Romance,7.4,17826
2040,movie,Earthlings,2005.0,Documentary,8.7,17813
2041,movie,Sorcerer,1977.0,Adventure Drama Thriller,7.7,17808
2043,movie,The Ultimate Gift,2006.0,Drama Family Romance,7.3,17766
2044,movie,Cartel Land,2015.0,Documentary News,7.4,17756
2045,movie,Sonatine,1993.0,Action Comedy Crime,7.5,17743
2046,movie,The Child,2005.0,Crime Drama Romance,7.4,17714
2048,movie,Big Night,1996.0,Drama Romance,7.3,17680
2049,movie,Sivaji,2007.0,Action Drama Thriller,7.5,17679
2050,movie,Les Misérables,2019.0,Crime Drama Thriller,7.6,17675
2051,movie,Manjhi: The Mountain Man,2015.0,Adventure Biography Drama,8.0,17666
2052,movie,Mystery Science Theater 3000: The Movie,1996.0,Comedy Sci-Fi,7.3,17637
2053,movie,Armour of God,1986.0,Action Adventure Comedy,7.1,17628
2054,movie,King of Devil's Island,2010.0,Action Drama,7.5,17602
2058,movie,Songs from the Second Floor,2000.0,Comedy Drama,7.6,17511
2060,movie,The Son's Room,2001.0,Drama,7.3,17492
2061,movie,Jolly LLB,2013.0,Comedy Drama,7.5,17476
2062,movie,Zeitgeist: Moving Forward,2011.0,Documentary,8.1,17476
2064,movie,Rudderless,2014.0,Comedy Drama Music,7.5,17472
2065,movie,Evangelion: 1.0 You Are (Not) Alone,2007.0,Action Animation Drama,7.7,17466
2067,movie,Flame & Citron,2008.0,Action Drama History,7.3,17440
2068,movie,Knife,2014.0,Action Drama,7.9,17429
2070,movie,The Day of the Beast,1995.0,Action Adventure Comedy,7.4,17406
2071,movie,Bad Genius,2017.0,Comedy Crime Drama,7.6,17404
2072,movie,Forgotten,2017.0,Mystery Thriller,7.4,17371
2073,movie,O.J.: Made in America,2016.0,Biography Crime Documentary,8.9,17369
2074,movie,Love Likes Coincidences,2011.0,Drama Romance,7.3,17365
2075,movie,The Concert,2009.0,Comedy Drama Music,7.6,17315
2076,movie,Metallica: Some Kind of Monster,2004.0,Documentary Music,7.5,17293
2077,movie,Police Story 2,1988.0,Action Comedy Crime,7.1,17288
2078,movie,Bilal: A New Breed of Hero,2015.0,Action Adventure Animation,7.9,17265
2080,movie,Wazir,2016.0,Action Crime Drama,7.1,17243
2082,movie,Guzaarish,2010.0,Drama,7.4,17153
2083,movie,A Hidden Life,2019.0,Biography Drama Romance,7.4,17151
2084,movie,Kabhi Haan Kabhi Naa,1994.0,Comedy Drama Music,7.8,17150
2087,movie,Once Upon a Time in China,1991.0,Action Adventure History,7.3,17136
2088,movie,American Factory,2019.0,Documentary,7.4,17132
2089,movie,Quadrophenia,1979.0,Drama Music,7.3,17126
2090,movie,Chinese Take-Out,2011.0,Comedy Drama,7.3,17111
2091,movie,One Cut of the Dead,2017.0,Comedy Horror,7.7,17109
2092,movie,Encounters at the End of the World,2007.0,Documentary,7.7,17103
2093,movie,Thursday,1998.0,Action Comedy Crime,7.2,17101
2096,movie,24,2016.0,Action Sci-Fi Thriller,7.8,17050
2097,movie,A Short Film About Killing,1988.0,Crime Drama,8.1,17032
2098,movie,Shadowlands,1993.0,Biography Drama Romance,7.3,17015
2100,movie,Brother,1997.0,Crime Drama Romance,8.0,16989
2102,movie,The Young and Prodigious T.S. Spivet,2013.0,Action Adventure Comedy,7.1,16966
2103,movie,The Longest Yard,1974.0,Comedy Crime Drama,7.1,16958
2106,movie,Defending Your Life,1991.0,Comedy Drama Fantasy,7.2,16899
2107,movie,A Passage to India,1984.0,Adventure Drama History,7.3,16887
2109,movie,Hum Dil De Chuke Sanam,1999.0,Drama Musical Romance,7.5,16842
2110,movie,What's Love Got to Do with It,1993.0,Biography Drama Music,7.3,16840
2111,movie,Como agua para chocolate,1992.0,Drama Romance,7.1,16828
2115,movie,Premam,2015.0,Comedy Drama Romance,8.3,16783
2116,movie,Trade,2007.0,Crime Drama Thriller,7.4,16774
2117,movie,Stand and Deliver,1988.0,Biography Drama,7.3,16773
2119,movie,Enron: The Smartest Guys in the Room,2005.0,Biography Documentary History,7.6,16763
2120,movie,Phantom of the Paradise,1974.0,Comedy Drama Fantasy,7.4,16763
2122,movie,Waves,2019.0,Drama Romance Sport,7.6,16741
2123,movie,Infernal Affairs II,2003.0,Action Crime Drama,7.3,16735
2127,movie,13 Tzameti,2005.0,Crime Drama Horror,7.4,16705
2128,movie,The Banker,2020.0,Biography Drama,7.3,16697
2129,movie,The Spirit of the Beehive,1973.0,Drama Fantasy,7.9,16697
2132,movie,Red Dog,2011.0,Biography Comedy Drama,7.4,16676
2134,movie,American Movie,1999.0,Comedy Documentary,7.9,16640
2135,movie,Phoenix,2014.0,Drama History Music,7.3,16621
2137,movie,Coal Miner's Daughter,1980.0,Biography Drama Music,7.5,16594
2138,movie,Buena Vista Social Club,1999.0,Documentary Music,7.7,16588
2139,movie,Metallica Through the Never,2013.0,Music,7.2,16567
2143,movie,The Bear,1988.0,Adventure Drama Family,7.7,16506
2144,movie,Newton,2017.0,Comedy Drama,7.7,16422
2145,movie,Tickled,2016.0,Documentary Mystery,7.6,16418
2146,movie,The Chaos Class Is on Vacation,1977.0,Adventure Comedy Drama,8.7,16412
2147,movie,Kaminey,2009.0,Action Crime Drama,7.4,16400
2148,movie,Anbe Sivam,2003.0,Adventure Comedy Drama,8.7,16392
